_ID,TimeSt,Country,Province,City,Latitude,Longitude,ClosestDistance,ClosestPOI
4609676,2017-06-21 07:04:52.767,CA,AB,Edmonton,53.5181,-113.5797,6.95236845656837,POI1
4609678,2017-06-21 03:04:53.203,CA,AB,Calgary,51.1581,-113.93799999999999,267.38566383131393,POI1
4609726,2017-06-21 06:04:53.737,CA,ON,Mississauga,43.58256,-79.75477,535.6574724753905,POI3
4609825,2017-06-21 21:04:54.767,CA,ON,Ottawa,45.349,-75.6615,164.66838699281269,POI3
4609851,2017-06-21 15:04:54.827,CA,ON,Toronto,43.6891,-79.3857,503.7550312446848,POI3
4609925,2017-06-21 09:04:54.873,CA,ON,Bowmanville,43.908,-78.707,444.1017972480539,POI3
4610029,2017-06-21 07:04:54.887,CA,ON,Toronto,43.7028,-79.3877,503.2365544580106,POI3
4610114,2017-06-21 09:04:54.893,CA,ON,Toronto,43.7028,-79.3877,503.2365544580106,POI3
4610150,2017-06-21 02:04:52.687,CA,AB,Calgary,51.0233,-114.071,283.41811305923574,POI1
4610232,2017-06-21 21:04:53.373,CA,AB,Edmonton,53.4664,-113.4149,10.033511822763307,POI1
4610340,2017-06-21 00:04:54.723,CA,QC,Montréal,45.47164,-73.60464,6.322875422764966,POI3
4610513,2017-06-21 22:04:54.850,CA,ON,Toronto,43.6781,-79.2954,497.7704721250205,POI3
4610607,2017-06-21 15:04:54.873,CA,ON,Toronto,43.6891,-79.3857,503.7550312446848,POI3
4610704,2017-06-21 01:04:55.633,CA,AB,Calgary,51.1581,-113.93799999999999,267.38566383131393,POI1
4610771,2017-06-21 06:04:53.180,CA,AB,Calgary,51.1581,-113.93799999999999,267.38566383131393,POI1
4610831,2017-06-21 06:04:53.817,CA,AB,Edmonton,53.623999999999995,-113.441,9.147082256843788,POI1
4610992,2017-06-21 05:04:54.717,CA,ON,Saint Catharines,43.1593,-79.2615,523.5610508564731,POI3
4611033,2017-06-21 04:04:54.750,CA,ON,Pembroke,45.827,-77.1116,277.61630589437095,POI3
4611084,2017-06-21 21:04:54.897,CA,ON,Niagara Falls,43.0966,-79.1276,518.1771813828187,POI3
4611114,2017-06-21 14:04:55.677,CA,QC,Montréal,45.5378,-73.6941,10.140271192128125,POI3
4611207,2017-06-21 06:04:55.907,CA,QC,Montréal,45.5378,-73.6941,10.140271192128125,POI3
4611221,2017-06-21 06:04:51.283,CA,AB,Sherwood Park,53.52284,-113.33213,10.480400733016308,POI1
4611304,2017-06-21 00:04:53.723,CA,ON,Acton,43.6319,-80.0378,553.9443065129201,POI3
4611366,2017-06-21 22:04:54.663,CA,ON,Ottawa,45.3745,-75.7095,168.0520806154132,POI3
4611405,2017-06-21 13:04:54.700,CA,ON,Niagara Falls,43.0778,-79.0898,516.7681174501593,POI3
4611421,2017-06-21 06:04:54.813,CA,ON,Peterborough,44.3311,-78.3331,398.0001298536108,POI3
4611429,2017-06-21 16:04:54.823,CA,ON,Peterborough,44.3311,-78.3331,398.0001298536108,POI3
4611578,2017-06-21 06:04:54.850,CA,ON,Georgetown,43.6501,-79.9163,544.2100402154095,POI3
4611591,2017-06-21 02:04:54.860,CA,ON,Niagara Falls,43.0966,-79.1276,518.1771813828187,POI3
4611653,2017-06-21 09:04:55.593,CA,ON,Mississauga,43.5924,-79.7611,535.6397836460155,POI3
4611743,2017-06-21 19:04:53.860,CA,QC,Montréal,45.5172,-73.5789,1.1178597725634818,POI3
4611831,2017-06-21 03:04:54.613,CA,MB,Winnipeg,49.7838,-97.0973,1202.2480564553596,POI1
4611866,2017-06-21 13:04:54.800,CA,QC,Montréal,45.47164,-73.60464,6.322875422764966,POI3
4611925,2017-06-21 06:04:54.903,CA,ON,Ottawa,45.349,-75.6615,164.66838699281269,POI3
4612004,2017-06-21 09:04:54.933,CA,ON,Ancaster,43.211999999999996,-79.99600000000001,571.9417053464333,POI3
4612093,2017-06-21 17:04:55.007,CA,ON,Niagara Falls,43.0966,-79.1276,518.1771813828187,POI3
4612103,2017-06-21 05:04:55.657,CA,SK,Saskatoon,52.1218,-106.645,485.96391893642135,POI1
4612190,2017-06-21 15:04:56.420,CA,BC,Victoria,48.46955,-123.38264,892.2485670723576,POI1
4612201,2017-06-21 12:04:58.310,CA,ON,Scarborough,43.798,-79.227,487.0287195296991,POI3
4612241,2017-06-21 12:04:56.847,CA,ON,Oakville,43.4934,-79.7126,537.0257821740707,POI3
4612313,2017-06-21 09:04:58.420,CA,AB,Edmonton,53.55,-113.5,1.0346824922311701,POI1
4612366,2017-06-21 10:05:00.017,CA,ON,Lindsay,44.357,-78.7405,427.4034598887404,POI3
4612384,2017-06-21 12:04:56.517,CA,ON,North York,43.76943,-79.4135,501.9439995021257,POI3
4612420,2017-06-21 05:04:57.480,CA,AB,Edmonton,53.43941,-113.40575,13.000321959119221,POI1
4612467,2017-06-21 10:04:57.753,CA,NB,Moncton,46.1033,-64.815,157.07534778064155,POI4
4612531,2017-06-21 12:04:58.023,CA,NB,Moncton,46.1033,-64.815,157.07534778064155,POI4
4612630,2017-06-21 21:04:59.360,CA,ON,Etobicoke,43.69971,-79.53618,514.1608890472037,POI3
4612684,2017-06-21 18:05:01.247,CA,ON,York,43.6914,-79.431,506.9239197407109,POI3
4612751,2017-06-21 01:04:56.737,CA,NB,Oromocto,45.84991,-66.4795,262.3081292051942,POI4
4612770,2017-06-21 05:04:59.920,CA,AB,Calgary,51.0412,-114.0762,281.4961429957358,POI1
4612778,2017-06-21 11:05:00.703,CA,ON,Toronto,43.643,-79.3383,502.5996709200276,POI3
4612838,2017-06-21 10:05:00.847,CA,AB,Calgary,51.0242,-114.1004,283.6067449370827,POI1
4612906,2017-06-21 18:04:59.867,CA,AB,Edmonton,53.5605,-113.45912,2.3736151638872074,POI1
4612949,2017-06-21 20:05:02.217,CA,AB,Calgary,51.053000000000004,-114.161,281.08029856969654,POI1
4613022,2017-06-21 22:05:03.117,CA,ON,Oakville,43.445,-79.763,543.1017483273256,POI3
4613063,2017-06-21 12:05:04.127,CA,ON,Newmarket,44.0587,-79.4591,492.67247562925246,POI3
4613083,2017-06-21 11:05:01.267,CA,QC,Ste.-Anne-De-Bellevue,45.3986,-73.8553,26.392386564432428,POI3
4613171,2017-06-21 14:05:01.753,CA,ON,Mississauga,43.6046,-79.6729,528.6539387321741,POI3
4613194,2017-06-21 02:05:03.357,CA,ON,Toronto,43.6606,-79.4635,510.76981794950376,POI3
4613266,2017-06-21 17:05:03.880,CA,ON,Newmarket,44.0587,-79.4591,492.67247562925246,POI3
4613289,2017-06-21 21:05:05.313,CA,QC,Laval,45.6236,-73.6861,14.69834643815794,POI3
4613298,2017-06-21 01:05:03.860,CA,ON,Newmarket,44.038999999999994,-79.4724,494.4630933403146,POI3
4613364,2017-06-21 08:05:04.503,CA,AB,Calgary,51.0419,-114.2,282.742706547167,POI1
4613452,2017-06-21 07:05:01.750,CA,AB,Calgary,51.03922,-113.97842,280.84380157271784,POI1
4613533,2017-06-21 08:05:01.320,CA,ON,York,43.6914,-79.431,506.9239197407109,POI3
4613626,2017-06-21 17:05:02.157,CA,NS,North Sydney,46.2086,-60.2603,255.43404589664493,POI4
4613687,2017-06-21 14:05:03.847,CA,ON,Kitchener,43.4381,-80.5099,597.5475208767815,POI3
4613730,2017-06-21 10:05:07.393,CA,ON,Toronto,43.66313,-79.37416999999998,504.19027631307586,POI3
4613807,2017-06-21 14:05:09.463,CA,AB,Red Deer,52.2468,-113.788,145.93960093655045,POI1
4613818,2017-06-21 21:05:09.493,CA,AB,Calgary,50.9316,-114.096,293.76123152985843,POI1
4613829,2017-06-21 21:05:09.653,CA,AB,Calgary,51.0524,-114.038,279.9023036096212,POI1
4614059,2017-06-21 03:05:09.410,CA,AB,Red Deer,52.2468,-113.788,145.93960093655045,POI1
4614121,2017-06-21 05:05:09.467,CA,AB,Airdrie,51.3082,-114.0398,251.73919542467948,POI1
4614208,2017-06-21 01:05:09.593,CA,AB,Calgary,51.05341,-114.11848,280.57755447858335,POI1
4614279,2017-06-21 08:05:09.697,CA,AB,Calgary,51.1581,-113.93799999999999,267.38566383131393,POI1
4614377,2017-06-21 12:05:09.837,CA,ON,London,42.9334,-81.2258,674.5896503607764,POI3
4614385,2017-06-21 07:05:09.847,CA,QC,Longueuil,45.5189,-73.4613,8.166941589573922,POI3
4614412,2017-06-21 02:05:09.853,CA,ON,Kitchener,43.4453,-80.4905,595.7889287973846,POI3
4614522,2017-06-21 07:05:10.533,CA,ON,Mississauga,43.5869,-79.7559,535.5288465935141,POI3
4614671,2017-06-21 00:05:11.157,CA,ON,Scarborough,43.77653,-79.30999,494.07578430519794,POI3
4614767,2017-06-21 01:05:11.673,CA,AB,Calgary,51.0494,-113.9564,279.54385751550666,POI1
4614783,2017-06-21 02:05:09.667,CA,AB,Calgary,50.94553,-114.07608,292.0369641038047,POI1
4614797,2017-06-21 21:05:09.697,CA,AB,Airdrie,51.2889,-114.015,253.61977899158964,POI1
4614817,2017-06-21 22:05:09.753,CA,AB,Calgary,51.133,-113.85600000000001,269.58353928321793,POI1
4614830,2017-06-21 13:05:09.787,CA,QC,Outremont,45.51351,-73.59005,2.0788567120426498,POI3
4614849,2017-06-21 02:05:10.100,CA,ON,Acton,43.6319,-80.0378,553.9443065129201,POI3
4614940,2017-06-21 19:05:09.483,CA,AB,Innisfail,52.31835,-113.81389,138.32593630206244,POI1
4614987,2017-06-21 08:05:12.360,CA,ON,Milton,43.515,-79.8821,548.179382015481,POI3
4615028,2017-06-21 06:05:09.610,CA,ON,London,42.9835,-81.2386,672.9256203237678,POI3
4615060,2017-06-21 10:05:09.670,CA,AB,Okotoks,50.7258,-113.97399999999999,315.4630292413312,POI1
4615097,2017-06-21 20:05:09.967,CA,ON,Kitchener,43.4381,-80.5099,597.5475208767815,POI3
4615196,2017-06-21 22:05:10.087,CA,ON,Woodbridge,43.7923,-79.5524,511.0353569503577,POI3
4615220,2017-06-21 01:05:10.243,CA,ON,Toronto,43.6466,-79.4493,510.4270798070224,POI3
4615224,2017-06-21 02:05:12.990,CA,AB,Calgary,50.93676,-114.0107,292.4265270539505,POI1
4615306,2017-06-21 11:05:14.090,CA,AB,Edmonton,53.5943,-113.42385,6.735647821461612,POI1
4615398,2017-06-21 02:05:14.420,CA,AB,Calgary,51.133,-113.85600000000001,269.58353928321793,POI1
4615421,2017-06-21 18:05:12.067,CA,ON,Vaughan,43.8156,-79.4534,502.72440088866097,POI3
4615489,2017-06-21 05:05:11.723,CA,ON,Brampton,43.6656,-79.747,531.1234674494659,POI3
4615551,2017-06-21 00:05:12.233,CA,ON,Newmarket,44.038999999999994,-79.4724,494.4630933403146,POI3
4615645,2017-06-21 09:05:16.353,CA,AB,Airdrie,51.2846,-113.97943,253.76400401928493,POI1
4615659,2017-06-21 04:05:16.433,CA,QC,Montréal,45.5378,-73.6941,10.140271192128125,POI3
4615733,2017-06-21 04:05:16.503,CA,QC,Montréal,45.5378,-73.6941,10.140271192128125,POI3
4615780,2017-06-21 00:05:16.750,CA,ON,Thorold,43.11236,-79.21945,523.4776027706563,POI3
4615805,2017-06-21 10:05:15.363,CA,AB,Calgary,51.03922,-113.97842,280.84380157271784,POI1
4615862,2017-06-21 11:05:15.653,CA,AB,Calgary,51.03922,-113.97842,280.84380157271784,POI1
4615955,2017-06-21 16:05:15.800,CA,AB,Calgary,51.1581,-113.93799999999999,267.38566383131393,POI1
4616019,2017-06-21 18:05:16.057,CA,AB,Calgary,51.169,-114.149,268.2116021266083,POI1
4616054,2017-06-21 21:05:16.327,CA,AB,Calgary,51.0475,-114.068,280.7230387574044,POI1
4616077,2017-06-21 08:05:16.330,CA,AB,Calgary,51.0475,-114.068,280.7230387574044,POI1
4616085,2017-06-21 18:05:18.013,CA,AB,Beaumont,53.35874,-113.40559,21.51203018455287,POI1
4616176,2017-06-21 10:05:14.613,CA,AB,Edmonton,53.4398,-113.53742,12.315244617602099,POI1
4616189,2017-06-21 07:05:15.750,CA,ON,Toronto,43.6736,-79.4035,505.796753707852,POI3
4616225,2017-06-21 10:05:16.180,CA,AB,Calgary,51.1581,-113.93799999999999,267.38566383131393,POI1
4616294,2017-06-21 00:05:17.710,CA,AB,Calgary,51.0419,-114.2,282.742706547167,POI1
4616363,2017-06-21 11:05:16.183,CA,AB,Calgary,51.1581,-113.93799999999999,267.38566383131393,POI1
4616428,2017-06-21 02:05:17.750,CA,AB,Calgary,51.0494,-113.9564,279.54385751550666,POI1
4616590,2017-06-21 01:05:20.230,CA,AB,Edmonton,53.4564,-113.521,10.2534294762205,POI1
4616739,2017-06-21 18:05:20.673,CA,ON,Oakville,43.4309,-79.7767,544.8051937527915,POI3
4616803,2017-06-21 12:05:20.550,CA,AB,Edmonton,53.44183,-113.58934,13.478682602093812,POI1
4616909,2017-06-21 19:05:19.600,CA,AB,Airdrie,51.2889,-114.015,253.61977899158964,POI1
4616964,2017-06-21 14:05:20.377,CA,QC,Vaudreuil-Dorion,45.3838,-74.041,40.10552653836487,POI3
4616998,2017-06-21 19:05:21.507,CA,ON,North York,43.7801,-79.3479,496.6659333021275,POI3
4617097,2017-06-21 17:05:22.853,CA,QC,Sainte-Foy,46.7823,-71.2882,224.6289036465036,POI3
4617154,2017-06-21 09:05:23.813,CA,AB,Edmonton,53.41643000000001,-113.42923,14.906946729787867,POI1
4617217,2017-06-21 17:05:24.503,CA,ON,London,42.993,-81.169,667.4142790313709,POI3
4617298,2017-06-21 05:05:24.603,CA,AB,Airdrie,51.2889,-114.015,253.61977899158964,POI1
4617347,2017-06-21 21:05:24.690,CA,AB,Calgary,50.9316,-114.096,293.76123152985843,POI1
4617371,2017-06-21 03:05:24.887,CA,AB,Calgary,51.03922,-113.97842,280.84380157271784,POI1
4617416,2017-06-21 11:05:24.490,CA,AB,Edmonton,53.44183,-113.58934,13.478682602093812,POI1
4617470,2017-06-21 20:05:24.613,CA,QC,Montréal,45.4978,-73.5798,2.8596682211741906,POI3
4617528,2017-06-21 18:05:24.903,CA,AB,Edmonton,53.4398,-113.53742,12.315244617602099,POI1
4617549,2017-06-21 06:05:25.320,CA,ON,North York,43.7552,-79.4398,504.526831150183,POI3
4617612,2017-06-21 05:05:25.793,CA,ON,Nepean,45.2778,-75.7563,173.1876626272215,POI3
4617636,2017-06-21 18:05:26.407,CA,QC,Laval,45.56757,-73.68656999999997,10.69054049306088,POI3
4617818,2017-06-21 21:05:24.960,CA,AB,Airdrie,51.3082,-114.0398,251.73919542467948,POI1
4617922,2017-06-21 22:05:25.173,CA,QC,Laval,45.5771,-73.6873,11.282731668361356,POI3
4617930,2017-06-21 01:05:25.220,CA,ON,London,42.9611,-81.2431,674.4017128829894,POI3
4617956,2017-06-21 03:05:25.570,CA,QC,Saint-Romuald,46.74799,-71.23113000000002,225.79944275939746,POI3
4617973,2017-06-21 21:05:26.280,CA,AB,Edmonton,53.58422,-113.4161,6.250844446912411,POI1
4618023,2017-06-21 19:05:24.647,CA,BC,Surrey,49.1301,-122.838,813.5127926914524,POI1
4618104,2017-06-21 20:05:25.363,CA,QC,Gatineau,45.47614,-75.69905,166.36514418010387,POI3
4618112,2017-06-21 13:05:26.327,CA,ON,Etobicoke,43.73688,-79.57607,515.3188694402263,POI3
4618117,2017-06-21 15:05:26.280,CA,AB,Ardrossan,53.55,-113.1333,23.294445425124756,POI1
4618190,2017-06-21 22:05:27.953,CA,ON,Fort Erie,42.90265,-78.9347,517.5492875020261,POI3
4618211,2017-06-21 13:05:28.983,CA,AB,Edmonton,53.586999999999996,-113.441,5.41837724653494,POI1
4618265,2017-06-21 08:05:31.803,CA,QC,Montréal,45.5378,-73.6941,10.140271192128125,POI3
4618344,2017-06-21 17:05:29.500,CA,QC,Dorval,45.4431,-73.751,16.863468564345006,POI3
4618416,2017-06-21 17:05:30.457,CA,ON,Toronto,43.6587,-79.3966,506.02719967558875,POI3
4618449,2017-06-21 03:05:33.487,CA,ON,Innisfil,44.3479,-79.5594,489.49846716710687,POI3
4618627,2017-06-21 15:05:32.743,CA,AB,Beaumont,53.35874,-113.40558,21.512193631278787,POI1
4618670,2017-06-21 07:05:32.840,CA,AB,Edmonton,53.60156,-113.40854,7.997002082132179,POI1
4618747,2017-06-21 10:05:34.063,CA,AB,Edmonton,53.53516,-113.49776,1.4596785529064358,POI1
4618811,2017-06-21 10:05:34.570,CA,AB,Edmonton,53.4398,-113.53742,12.315244617602099,POI1
4618821,2017-06-21 14:05:31.847,CA,ON,Thorold,43.1182,-79.2075,522.3101913417814,POI3
4618828,2017-06-21 10:05:34.250,CA,AB,Edmonton,53.44183,-113.58934,13.478682602093812,POI1
4618874,2017-06-21 22:05:32.173,CA,ON,Ottawa,45.4298,-75.6931,166.2066614542371,POI3
4618877,2017-06-21 13:05:33.313,CA,ON,Innisfil,44.3479,-79.5594,489.49846716710687,POI3
4618884,2017-06-21 05:05:33.390,CA,ON,Brampton,43.72973,-79.71619,525.890936650641,POI3
4618912,2017-06-21 05:05:34.297,CA,QC,Laval,45.57814000000001,-73.79379,18.821354546621272,POI3
4618976,2017-06-21 16:05:34.980,CA,NS,Halifax,44.6394,-63.5798,70.6176004894674,POI4
4619091,2017-06-21 05:05:33.423,CA,NB,Jacksonville,46.2,-67.6167,357.28297759512725,POI4
4619112,2017-06-21 21:05:34.193,CA,AB,Edmonton,53.4179,-113.5785,15.531815483408058,POI1
4619288,2017-06-21 15:05:34.707,CA,BC,Richmond,49.18645,-123.08708,823.3080892809146,POI1
4619380,2017-06-21 11:05:33.740,CA,AB,Edmonton,53.4179,-113.5785,15.531815483408058,POI1
4619406,2017-06-21 15:05:35.287,CA,QC,Dorval,45.4431,-73.751,16.863468564345006,POI3
4619445,2017-06-21 00:05:35.723,CA,AB,Edmonton,53.4564,-113.521,10.2534294762205,POI1
4619568,2017-06-21 17:05:38.687,CA,QC,Dorval,45.4431,-73.751,16.863468564345006,POI3
4619639,2017-06-21 14:05:39.990,CA,AB,Okotoks,50.7258,-113.97399999999999,315.4630292413312,POI1
4619712,2017-06-21 17:05:36.807,CA,ON,Oakville,43.4934,-79.7126,537.0257821740707,POI3
4619764,2017-06-21 19:05:38.837,CA,AB,Leduc,53.2668,-113.552,31.38207855635208,POI1
4619807,2017-06-21 05:05:40.190,CA,ON,Thunder Bay,48.3914,-89.262,1231.1533645500572,POI3
4619866,2017-06-21 13:05:37.613,CA,ON,Whitby,43.8873,-78.9422,462.12565695481567,POI3
4619918,2017-06-21 19:05:39.760,CA,ON,York,43.7028,-79.5156,512.5178518691409,POI3
4619986,2017-06-21 10:05:40.343,CA,AB,Calgary,51.13419,-114.23781,273.0959116041432,POI1
4620051,2017-06-21 17:05:40.913,CA,ON,Newmarket,44.0587,-79.4591,492.67247562925246,POI3
4620056,2017-06-21 11:05:41.027,CA,ON,Oakville,43.4934,-79.7126,537.0257821740707,POI3
4620110,2017-06-21 17:05:41.060,CA,ON,Toronto,43.6651,-79.4369,508.6264431126666,POI3
4620193,2017-06-21 07:05:41.257,CA,AB,Sherwood Park,53.5263,-113.287,13.321539948055246,POI1
4620263,2017-06-21 22:05:40.283,CA,ON,Oakville,43.4995,-79.7067,536.2940013278135,POI3
4620357,2017-06-21 05:05:40.587,CA,AB,Sherwood Park,53.528,-113.2512,15.634306741198092,POI1
4620439,2017-06-21 00:05:40.863,CA,ON,Toronto,43.6682,-79.4209,507.318235671097,POI3
4620450,2017-06-21 20:05:40.947,CA,ON,Oakville,43.4295,-79.7112,540.185297732053,POI3
4620460,2017-06-21 04:05:41.023,CA,ON,Toronto,43.6682,-79.4209,507.318235671097,POI3
4620539,2017-06-21 07:05:41.073,CA,AB,Calgary,50.9722,-114.06200000000001,288.96586791230584,POI1
4620552,2017-06-21 05:05:41.590,CA,ON,Toronto,43.7264,-79.3978,502.8360018862708,POI3
4620646,2017-06-21 04:05:42.390,CA,AB,Edmonton,53.58422,-113.4161,6.250844446912411,POI1
4620720,2017-06-21 04:05:40.350,CA,ON,Toronto,43.6655,-79.4204,507.41383051253064,POI3
4620792,2017-06-21 22:05:40.883,CA,ON,Ottawa,45.4298,-75.6931,166.2066614542371,POI3
4620854,2017-06-21 18:05:40.947,CA,ON,Ottawa,45.4019,-75.7513,170.99281914164635,POI3
4620879,2017-06-21 02:05:41.027,CA,ON,Mississauga,43.5115,-79.6292,530.1167209980703,POI3
4620967,2017-06-21 03:05:41.070,CA,ON,Toronto,43.7425,-79.5851,515.716964532156,POI3
4621011,2017-06-21 02:05:41.087,CA,ON,Nepean,45.2778,-75.7563,173.1876626272215,POI3
4621108,2017-06-21 14:05:41.727,CA,AB,Leduc,53.2617,-113.54899999999999,31.91712491483215,POI1
4621193,2017-06-21 21:05:42.693,CA,QC,Vaudreuil-Dorion,45.3838,-74.041,40.10552653836487,POI3
4621215,2017-06-21 18:05:42.697,CA,QC,Vaudreuil-Dorion,45.3838,-74.041,40.10552653836487,POI3
4621287,2017-06-21 19:05:42.860,CA,QC,Dorval,45.4431,-73.751,16.863468564345006,POI3
4621344,2017-06-21 13:05:43.517,CA,ON,Toronto,43.6666,-79.3823,504.6069891850772,POI3
4621433,2017-06-21 05:05:40.263,CA,ON,Woolwich,43.5425,-80.4278,586.6606669323696,POI3
4621486,2017-06-21 19:05:40.863,CA,ON,Toronto,43.6414,-79.4151,508.2137564351077,POI3
4621493,2017-06-21 16:05:41.073,CA,AB,Airdrie,51.3082,-114.0398,251.73919542467948,POI1
4621509,2017-06-21 02:05:41.613,CA,AB,Wetaskiwin,52.8333,-113.45,79.32534069036913,POI1
4621520,2017-06-21 19:05:43.770,CA,AB,Sherwood Park,53.52285,-113.33206,10.484607828998328,POI1
4621680,2017-06-21 18:05:40.870,CA,ON,Belleville,44.1713,-77.3688,335.34382381953804,POI3
4621730,2017-06-21 12:05:40.970,CA,AB,Airdrie,51.3082,-114.0398,251.73919542467948,POI1
4621847,2017-06-21 13:05:40.980,CA,ON,Woodbridge,43.8069,-79.5978,513.7024391673284,POI3
4621849,2017-06-21 16:05:41.033,CA,ON,Ottawa,45.3244,-75.6048,160.65943779784806,POI3
4621942,2017-06-21 05:05:43.787,CA,AB,Leduc,53.294880000000006,-113.57456,28.56313527084714,POI1
4622018,2017-06-21 06:05:44.940,CA,AB,Edmonton,53.4165,-113.4292,14.899907811066862,POI1
4622059,2017-06-21 05:05:45.350,CA,AB,Edmonton,53.586999999999996,-113.441,5.41837724653494,POI1
4622067,2017-06-21 20:05:42.160,CA,ON,Innisfil,44.3479,-79.5594,489.49846716710687,POI3
4622134,2017-06-21 03:05:42.433,CA,QC,Montréal,45.5104,-73.557,1.433367856351535,POI3
4622198,2017-06-21 05:05:44.790,CA,ON,South Porcupine,48.47508,-81.23829,667.8626679172089,POI3
4622240,2017-06-21 09:05:45.837,CA,AB,Edmonton,53.43941,-113.40575,13.000321959119221,POI1
4622281,2017-06-21 08:05:46.477,CA,QC,La Tuque,47.42342,-72.78313,219.86292232956797,POI3
4622314,2017-06-21 04:05:43.267,CA,MB,Brandon,49.8355,-99.9625,1017.59702564421,POI1
4622392,2017-06-21 04:05:44.993,CA,AB,Calgary,51.0419,-114.2,282.742706547167,POI1
4622431,2017-06-21 07:05:45.677,CA,AB,Calgary,51.0494,-113.9564,279.54385751550666,POI1
4622438,2017-06-21 11:05:46.020,CA,QC,Montréal,45.5378,-73.6941,10.140271192128125,POI3
4622537,2017-06-21 17:05:46.710,CA,QC,La Tuque,47.42342,-72.78313,219.86292232956797,POI3
4622589,2017-06-21 03:05:47.277,CA,BC,Richmond,49.18085,-123.12186,825.651677876568,POI1
4622636,2017-06-21 13:05:47.410,CA,AB,Fort Mcmurray,56.68414,-111.35061,374.47558856690273,POI1
4622676,2017-06-21 11:05:47.493,CA,AB,Edmonton,53.4104,-113.51700000000001,15.242030061956434,POI1
4622720,2017-06-21 09:05:44.297,CA,QC,Dorval,45.4431,-73.751,16.863468564345006,POI3
4622829,2017-06-21 00:05:46.467,CA,AB,Edmonton,53.41432,-113.44399,14.922889505177535,POI1
4622917,2017-06-21 14:05:47.247,CA,BC,108 Mile Ranch,51.73946,-121.33774,566.3837325403354,POI1
4622938,2017-06-21 07:05:47.513,CA,AB,Fort Saskatchewan,53.7017,-113.22200000000001,24.53451653282847,POI1
4623033,2017-06-21 17:05:49.070,CA,QC,Dorval,45.4431,-73.751,16.863468564345006,POI3
4623114,2017-06-21 00:05:45.777,CA,AB,Calgary,51.14286,-114.21753,271.8925896582934,POI1
4623140,2017-06-21 11:05:47.320,CA,AB,Edmonton,53.4749,-113.541,8.729045072693415,POI1
4623264,2017-06-21 09:05:49.130,CA,AB,Edmonton,53.43354,-113.61115,15.026961246506447,POI1
4623394,2017-06-21 17:05:46.443,CA,MB,Winnipeg,49.92439,-97.2058,1188.337480431901,POI1
4623434,2017-06-21 04:05:46.700,CA,AB,Spruce Grove,53.54628,-113.88183,26.177086387190766,POI1
4623519,2017-06-21 16:05:47.087,CA,AB,Edmonton,53.5463,-113.5957,7.267424705191702,POI1
4623587,2017-06-21 03:05:47.317,CA,AB,Edmonton,53.55581,-113.60453,7.9230153424283385,POI1
4623647,2017-06-21 04:05:47.353,CA,AB,Edmonton,53.4311,-113.51899999999999,12.98643823666966,POI1
4623678,2017-06-21 22:05:48.660,CA,AB,Calgary,51.0242,-114.1004,283.6067449370827,POI1
4623702,2017-06-21 10:05:49.197,CA,AB,Edmonton,53.42027,-113.44378,14.275721374367095,POI1
4623770,2017-06-21 17:05:47.203,CA,NB,Moncton,46.1033,-64.815,157.07534778064155,POI4
4623901,2017-06-21 04:05:47.550,CA,AB,Calgary,51.0823,-113.9578,275.9185976510532,POI1
4623983,2017-06-21 12:05:49.817,CA,AB,Sherwood Park,53.528,-113.2512,15.634306741198092,POI1
4624028,2017-06-21 19:05:48.630,CA,AB,Jasper,52.8522,-118.08258,315.7946885234006,POI1
4624071,2017-06-21 20:05:52.107,CA,QC,Montréal,45.5378,-73.6941,10.140271192128125,POI3
4624095,2017-06-21 13:05:51.687,CA,AB,Leduc,53.294880000000006,-113.57456,28.56313527084714,POI1
4624117,2017-06-21 17:05:52.320,CA,AB,Edmonton,53.5185,-113.6579,11.79047213524282,POI1
4624154,2017-06-21 21:05:51.590,CA,AB,Calgary,50.93676,-114.0107,292.4265270539505,POI1
4624222,2017-06-21 14:05:52.243,CA,QC,Bishopton,45.69924,-71.4589,165.12894161166486,POI3
4624246,2017-06-21 16:05:54.147,CA,BC,Vancouver,49.26383,-123.15154,821.4625926042829,POI1
4624255,2017-06-21 20:05:55.180,CA,SK,Saskatoon,52.13232,-106.65693,484.7747779940683,POI1
4624334,2017-06-21 04:05:55.573,CA,ON,Cambridge,43.4017,-80.3523,587.814967419209,POI3
4624474,2017-06-21 19:05:54.610,CA,AB,Edmonton,53.60827,-113.48303,6.9097973443896175,POI1
4624574,2017-06-21 16:05:55.490,CA,ON,Orangeville,43.9202,-80.0942,545.6176127703675,POI3
4624671,2017-06-21 13:05:55.697,CA,SK,Saskatoon,52.1218,-106.645,485.96391893642135,POI1
4624706,2017-06-21 14:05:52.793,CA,AB,Calgary,51.12598,-114.24403,274.07297162614213,POI1
4624773,2017-06-21 22:05:55.297,CA,AB,Edmonton,53.4154,-113.4178,15.223935246512742,POI1
4624802,2017-06-21 22:05:55.423,CA,ON,Milton,43.5152,-79.8802,548.0320604557977,POI3
4624846,2017-06-21 05:05:55.513,CA,ON,Milton,43.5152,-79.8802,548.0320604557977,POI3
4624865,2017-06-21 15:05:55.600,CA,ON,Thornhill,43.8137,-79.4538,502.8404106193486,POI3
4624869,2017-06-21 19:05:55.883,CA,ON,Milton,43.5152,-79.8802,548.0320604557977,POI3
4624938,2017-06-21 00:05:56.007,CA,ON,Milton,43.5152,-79.8802,548.0320604557977,POI3
